Results for Mega Millions
1/18/2019; 2,43,48,62,64; Mega Ball: 24
1/15/2019; 29,52,58,60,62; Mega Ball: 7
1/11/2019; 4,5,31,62,69; Mega Ball: 20
1/8/2019; 13,26,29,38,64; Mega Ball: 5
1/4/2019; 21,29,35,54,60; Mega Ball: 15
1/1/2019; 34,44,57,62,70; Mega Ball: 14
12/28/2018; 9,10,25,37,38; Mega Ball: 21
12/25/2018; 2,8,42,43,50; Mega Ball: 6
12/21/2018; 10,13,61,62,70; Mega Ball: 5
12/18/2018; 13,22,32,60,69; Mega Ball: 9
12/14/2018; 5,22,26,43,49; Mega Ball: 23
12/11/2018; 4,38,39,54,59; Mega Ball: 12
12/7/2018; 4,10,20,33,57; Mega Ball: 13
12/4/2018; 28,31,41,42,50; Mega Ball: 4
11/30/2018; 25,28,40,43,63; Mega Ball: 19
11/27/2018; 12,24,37,42,57; Mega Ball: 18
11/23/2018; 7,10,30,33,59; Mega Ball: 23
11/20/2018; 10,16,31,42,66; Mega Ball: 10
11/16/2018; 33,36,63,68,69; Mega Ball: 16
11/13/2018; 34,46,57,65,69; Mega Ball: 11
11/9/2018; 8,14,27,57,67; Mega Ball: 5
11/6/2018; 28,34,37,56,69; Mega Ball: 12
11/2/2018; 3,23,28,46,62; Mega Ball: 16
10/30/2018; 20,31,39,46,49; Mega Ball: 23
10/26/2018; 1,28,61,62,63; Mega Ball: 5
10/23/2018; 5,28,62,65,70; Mega Ball: 5
10/19/2018; 15,23,53,65,70; Mega Ball: 7
10/16/2018; 3,45,49,61,69; Mega Ball: 9
10/12/2018; 4,24,46,61,70; Mega Ball: 7
10/9/2018; 20,22,39,54,60; Mega Ball: 18
10/5/2018; 27,28,32,41,69; Mega Ball: 12
10/2/2018; 2,22,29,31,34; Mega Ball: 1
9/28/2018; 39,45,52,56,59; Mega Ball: 15
9/25/2018; 8,16,32,48,61; Mega Ball: 12
9/21/2018; 1,2,11,52,64; Mega Ball: 9
9/18/2018; 31,32,43,63,68; Mega Ball: 17
9/14/2018; 23,30,40,43,66; Mega Ball: 13
9/11/2018; 15,30,51,62,67; Mega Ball: 19
9/7/2018; 8,10,41,54,68; Mega Ball: 10
9/4/2018; 2,7,25,35,44; Mega Ball: 3
8/31/2018; 7,18,29,32,45; Mega Ball: 17
8/28/2018; 3,20,33,34,41; Mega Ball: 20
8/24/2018; 1,6,13,18,49; Mega Ball: 8
8/21/2018; 14,16,19,38,57; Mega Ball: 11
8/17/2018; 1,31,32,47,56; Mega Ball: 3
8/14/2018; 11,26,44,45,46; Mega Ball: 11
8/10/2018; 1,3,12,22,42; Mega Ball: 6
8/7/2018; 2,13,15,21,62; Mega Ball: 2
8/3/2018; 9,28,30,54,60; Mega Ball: 2
7/31/2018; 12,15,35,64,69; Mega Ball: 9
7/27/2018; 1,32,40,49,63; Mega Ball: 20
7/24/2018; 1,2,4,19,29; Mega Ball: 20
7/20/2018; 1,14,30,44,62; Mega Ball: 1
7/17/2018; 40,41,61,66,67; Mega Ball: 12
7/13/2018; 21,22,39,59,68; Mega Ball: 2
7/10/2018; 1,17,28,56,70; Mega Ball: 14
7/6/2018; 2,10,46,50,56; Mega Ball: 16
7/3/2018; 13,35,45,49,68; Mega Ball: 23
6/29/2018; 2,32,47,49,68; Mega Ball: 23
6/26/2018; 17,25,29,39,60; Mega Ball: 19
6/22/2018; 2,6,11,27,44; Mega Ball: 20
6/19/2018; 11,13,28,65,70; Mega Ball: 14
6/15/2018; 1,11,37,47,51; Mega Ball: 6
6/12/2018; 1,3,5,8,70; Mega Ball: 3
6/8/2018; 14,30,33,44,56; Mega Ball: 13
6/5/2018; 22,33,41,48,52; Mega Ball: 4
6/1/2018; 5,24,52,62,66; Mega Ball: 17
5/29/2018; 2,11,55,58,67; Mega Ball: 2
5/25/2018; 11,14,51,64,68; Mega Ball: 25
5/22/2018; 16,17,21,36,48; Mega Ball: 9
5/18/2018; 9,26,53,64,66; Mega Ball: 11
5/15/2018; 21,34,44,49,61; Mega Ball: 21
5/11/2018; 14,38,40,53,70; Mega Ball: 22
5/8/2018; 8,15,39,64,67; Mega Ball: 13
5/4/2018; 4,5,10,12,18; Mega Ball: 21
5/1/2018; 2,7,20,55,70; Mega Ball: 1
4/27/2018; 2,29,38,63,66; Mega Ball: 11
4/24/2018; 3,19,31,32,48; Mega Ball: 10
4/20/2018; 1,15,18,32,45; Mega Ball: 4
4/17/2018; 12,34,44,47,65; Mega Ball: 22
4/13/2018; 8,9,32,42,59; Mega Ball: 10
4/10/2018; 5,13,31,43,53; Mega Ball: 20
4/6/2018; 16,33,51,54,67; Mega Ball: 20
4/3/2018; 4,29,39,42,62; Mega Ball: 14
3/30/2018; 11,28,31,46,59; Mega Ball: 1
3/27/2018; 7,25,43,56,59; Mega Ball: 13
3/23/2018; 4,8,23,53,59; Mega Ball: 17
3/20/2018; 14,38,51,64,70; Mega Ball: 9
3/16/2018; 1,13,26,33,52; Mega Ball: 11
3/13/2018; 6,30,58,60,61; Mega Ball: 17
3/9/2018; 7,17,18,46,66; Mega Ball: 22
3/6/2018; 1,4,26,35,39; Mega Ball: 22
3/2/2018; 24,28,42,60,64; Mega Ball: 8
2/27/2018; 10,17,21,38,43; Mega Ball: 23
2/23/2018; 7,11,13,19,58; Mega Ball: 9
2/20/2018; 17,19,23,24,43; Mega Ball: 14
2/16/2018; 14,38,48,53,58; Mega Ball: 16
2/13/2018; 5,12,15,46,49; Mega Ball: 1
2/9/2018; 28,34,41,46,47; Mega Ball: 14
2/6/2018; 14,17,25,48,58; Mega Ball: 25
2/2/2018; 1,4,14,17,40; Mega Ball: 4
1/30/2018; 29,41,42,49,57; Mega Ball: 24
1/26/2018; 10,16,27,38,43; Mega Ball: 1
1/23/2018; 2,6,30,31,55; Mega Ball: 7
1/19/2018; 3,17,23,49,66; Mega Ball: 23
1/16/2018; 3,11,23,29,59; Mega Ball: 18
1/12/2018; 17,18,33,46,60; Mega Ball: 24
1/9/2018; 16,29,31,65,67; Mega Ball: 23
1/5/2018; 28,30,39,59,70; Mega Ball: 10
1/2/2018; 1,42,47,64,70; Mega Ball: 22
12/29/2017; 4,10,18,28,62; Mega Ball: 7
12/26/2017; 10,12,20,38,41; Mega Ball: 25
12/22/2017; 1,20,30,33,42; Mega Ball: 16
12/19/2017; 28,37,39,42,58; Mega Ball: 2
12/15/2017; 4,12,36,44,57; Mega Ball: 19
12/12/2017; 8,23,24,25,27; Mega Ball: 9
12/8/2017; 6,37,46,60,70; Mega Ball: 24
12/5/2017; 14,15,37,42,67; Mega Ball: 22
12/1/2017; 16,22,40,41,59; Mega Ball: 8
11/28/2017; 10,17,47,51,61; Mega Ball: 5
11/24/2017; 16,36,54,61,64; Mega Ball: 22
11/21/2017; 3,7,22,27,50; Mega Ball: 3
11/17/2017; 3,26,55,58,70; Mega Ball: 15
11/14/2017; 1,14,21,22,28; Mega Ball: 19
11/10/2017; 6,23,38,42,58; Mega Ball: 24
11/7/2017; 1,54,60,68,69; Mega Ball: 11
11/3/2017; 10,22,42,61,69; Mega Ball: 3
10/31/2017; 6,28,31,52,53; Mega Ball: 12
10/27/2017; 17,27,41,51,52; Mega Ball: 13
10/24/2017; 20,24,34,56,64; Mega Ball: 6
10/17/2017; 31,45,49,56,70; Mega Ball: 11
10/13/2017; 2,7,18,26,31; Mega Ball: 12
10/10/2017; 7,16,24,61,62; Mega Ball: 2
10/6/2017; 21,33,36,45,56; Mega Ball: 12
10/3/2017; 12,18,19,25,67; Mega Ball: 7
9/22/2017; 5,39,54,63,66; Mega Ball: 15
9/19/2017; 9,28,31,50,61; Mega Ball: 10
9/15/2017; 18,24,34,38,58; Mega Ball: 3
9/12/2017; 26,37,41,54,65; Mega Ball: 3
9/1/2017; 4,13,31,50,64; Mega Ball: 12
8/25/2017; 17,38,42,51,65; Mega Ball: 11
8/22/2017; 24,35,46,50,51; Mega Ball: 7
8/11/2017; 23,33,53,56,58; Mega Ball: 6
7/28/2017; 4,6,31,49,52; Mega Ball: 11
7/25/2017; 2,5,26,58,60; Mega Ball: 6
7/7/2017; 2,9,11,28,60; Mega Ball: 10
6/30/2017; 10,38,51,55,64; Mega Ball: 6
6/27/2017; 4,21,45,52,57; Mega Ball: 14
6/20/2017; 2,15,41,49,63; Mega Ball: 3
6/16/2017; 18,22,26,30,44; Mega Ball: 9
6/9/2017; 3,16,28,33,37; Mega Ball: 9
5/30/2017; 5,20,32,37,67; Mega Ball: 5
5/26/2017; 25,26,28,37,56; Mega Ball: 5
5/23/2017; 6,13,17,33,60; Mega Ball: 14
5/19/2017; 1,4,5,24,30; Mega Ball: 1
5/12/2017; 28,34,41,42,47; Mega Ball: 13
5/5/2017; 4,23,33,47,53; Mega Ball: 7
5/2/2017; 5,14,42,43,58; Mega Ball: 1
4/28/2017; 6,13,18,20,31; Mega Ball: 13
4/25/2017; 3,13,33,40,50; Mega Ball: 2
4/21/2017; 1,12,13,32,34; Mega Ball: 10
4/18/2017; 8,29,30,43,64; Mega Ball: 6
4/11/2017; 19,34,35,38,49; Mega Ball: 8
4/7/2017; 30,33,43,47,69; Mega Ball: 15
4/4/2017; 13,24,34,35,55; Mega Ball: 9
3/31/2017; 17,24,27,32,58; Mega Ball: 10
3/28/2017; 30,33,35,37,46; Mega Ball: 10
3/24/2017; 5,28,37,61,69; Mega Ball: 1
3/17/2017; 11,27,31,58,60; Mega Ball: 10
3/14/2017; 16,23,28,33,59; Mega Ball: 13
3/10/2017; 26,38,42,58,70; Mega Ball: 5
3/7/2017; 3,30,45,53,68; Mega Ball: 11
3/3/2017; 14,26,39,48,51; Mega Ball: 9
2/28/2017; 20,33,45,58,69; Mega Ball: 4
2/24/2017; 12,29,33,42,68; Mega Ball: 14
2/14/2017; 7,11,33,60,68; Mega Ball: 15
2/3/2017; 3,6,29,30,64; Mega Ball: 3
1/27/2017; 17,37,53,54,61; Mega Ball: 8
1/24/2017; 8,42,54,63,67; Mega Ball: 11
1/20/2017; 7,9,24,41,53; Mega Ball: 14
1/17/2017; 20,31,54,56,59; Mega Ball: 3
1/10/2017; 11,20,40,41,59; Mega Ball: 15
1/6/2017; 6,10,44,47,54; Mega Ball: 6
1/3/2017; 14,16,23,49,53; Mega Ball: 12
12/30/2016; 6,21,33,39,43; Mega Ball: 2
12/27/2016; 2,28,30,38,39; Mega Ball: 11
12/23/2016; 21,30,39,60,69; Mega Ball: 15
12/20/2016; 1,12,14,48,65; Mega Ball: 2
12/16/2016; 1,8,15,36,43; Mega Ball: 6
12/13/2016; 2,15,26,34,41; Mega Ball: 14
12/9/2016; 19,27,47,67,68; Mega Ball: 1
12/6/2016; 13,34,48,53,63; Mega Ball: 12
12/2/2016; 3,33,35,49,51; Mega Ball: 1
11/29/2016; 22,33,49,51,59; Mega Ball: 8
11/22/2016; 1,43,45,66,69; Mega Ball: 7
11/18/2016; 31,32,49,55,58; Mega Ball: 15
11/11/2016; 16,40,47,53,59; Mega Ball: 11
11/4/2016; 10,29,32,44,46; Mega Ball: 10
11/1/2016; 19,24,31,39,45; Mega Ball: 13
10/28/2016; 7,38,46,57,66; Mega Ball: 2
10/25/2016; 8,9,24,49,67; Mega Ball: 13
10/21/2016; 12,43,44,48,66; Mega Ball: 3
10/11/2016; 36,39,42,45,48; Mega Ball: 3
10/7/2016; 24,37,42,50,65; Mega Ball: 14
10/4/2016; 18,29,30,54,66; Mega Ball: 1
9/30/2016; 21,30,47,50,57; Mega Ball: 9
9/23/2016; 1,5,8,25,62; Mega Ball: 14
9/16/2016; 13,21,28,34,40; Mega Ball: 15
9/13/2016; 6,15,17,39,56; Mega Ball: 15
9/9/2016; 1,34,43,44,63; Mega Ball: 11
9/2/2016; 22,28,41,46,60; Mega Ball: 3
8/26/2016; 10,11,31,41,44; Mega Ball: 14
8/23/2016; 2,7,46,61,66; Mega Ball: 1
8/16/2016; 2,43,52,62,63; Mega Ball: 6
8/12/2016; 4,41,44,56,69; Mega Ball: 10
8/9/2016; 12,19,20,44,66; Mega Ball: 1
8/2/2016; 3,12,36,54,70; Mega Ball: 12
7/29/2016; 11,16,19,31,48; Mega Ball: 4
7/26/2016; 1,4,31,36,54; Mega Ball: 9
7/22/2016; 8,24,25,26,30; Mega Ball: 7
7/19/2016; 3,34,54,65,66; Mega Ball: 4
7/15/2016; 16,51,52,56,58; Mega Ball: 4
7/12/2016; 6,8,22,46,68; Mega Ball: 4
7/1/2016; 20,41,42,45,49; Mega Ball: 14
6/28/2016; 15,17,20,35,55; Mega Ball: 7
6/24/2016; 11,14,54,57,63; Mega Ball: 11
6/21/2016; 6,13,21,49,50; Mega Ball: 10
6/17/2016; 20,23,30,44,59; Mega Ball: 9
6/14/2016; 36,37,38,52,62; Mega Ball: 6
6/10/2016; 34,61,66,67,68; Mega Ball: 7
5/31/2016; 9,31,34,41,49; Mega Ball: 8
5/27/2016; 18,41,50,68,70; Mega Ball: 9
5/20/2016; 19,24,26,40,68; Mega Ball: 8
5/13/2016; 20,21,38,54,66; Mega Ball: 7
5/6/2016; 14,26,27,32,36; Mega Ball: 7
5/3/2016; 28,29,33,36,45; Mega Ball: 15
4/26/2016; 14,16,17,28,48; Mega Ball: 2
4/22/2016; 2,19,21,42,60; Mega Ball: 13
4/19/2016; 9,28,40,57,65; Mega Ball: 2
4/12/2016; 7,11,59,62,63; Mega Ball: 3
4/5/2016; 13,45,52,53,57; Mega Ball: 10
4/1/2016; 25,28,33,41,69; Mega Ball: 6
3/29/2016; 33,38,40,46,49; Mega Ball: 15
3/25/2016; 4,11,12,35,46; Mega Ball: 12
3/22/2016; 6,19,34,38,70; Mega Ball: 5
3/15/2016; 18,26,30,44,68; Mega Ball: 7
3/8/2016; 27,37,54,66,69; Mega Ball: 5
3/1/2016; 1,29,33,34,55; Mega Ball: 6
2/23/2016; 16,32,39,53,57; Mega Ball: 10
2/16/2016; 9,31,33,46,64; Mega Ball: 4
2/2/2016; 7,13,25,51,70; Mega Ball: 9
1/29/2016; 20,28,49,51,52; Mega Ball: 6
1/26/2016; 14,27,39,50,69; Mega Ball: 2
1/22/2016; 21,25,40,46,56; Mega Ball: 3
1/19/2016; 2,17,31,39,47; Mega Ball: 9
1/15/2016; 29,41,53,54,70; Mega Ball: 12
1/12/2016; 15,27,29,31,48; Mega Ball: 15
1/5/2016; 1,4,36,48,57; Mega Ball: 13
1/1/2016; 7,18,37,38,39; Mega Ball: 9
12/25/2015; 15,25,29,44,51; Mega Ball: 4
12/22/2015; 11,21,40,50,70; Mega Ball: 15
12/18/2015; 6,23,24,28,62; Mega Ball: 7
12/15/2015; 18,25,47,51,61; Mega Ball: 5
12/11/2015; 14,20,43,54,69; Mega Ball: 5
12/1/2015; 5,7,25,50,59; Mega Ball: 12
11/27/2015; 16,20,39,56,59; Mega Ball: 12
11/24/2015; 2,19,30,38,70; Mega Ball: 8
11/20/2015; 9,12,29,37,67; Mega Ball: 15
11/17/2015; 12,14,18,24,61; Mega Ball: 10
11/13/2015; 17,18,31,35,59; Mega Ball: 9
10/30/2015; 17,41,51,53,56; Mega Ball: 15
10/23/2015; 25,32,37,45,70; Mega Ball: 1
10/20/2015; 6,25,35,38,52; Mega Ball: 4
10/16/2015; 2,38,48,61,68; Mega Ball: 4
10/13/2015; 7,9,24,38,52; Mega Ball: 1
10/6/2015; 17,58,63,64,66; Mega Ball: 13
10/2/2015; 4,14,29,31,47; Mega Ball: 9
9/29/2015; 8,21,30,61,62; Mega Ball: 9
9/25/2015; 3,8,38,51,64; Mega Ball: 4
9/22/2015; 28,30,38,45,51; Mega Ball: 8
9/18/2015; 17,34,35,51,65; Mega Ball: 7
9/15/2015; 7,20,35,49,56; Mega Ball: 9
9/11/2015; 5,11,31,50,67; Mega Ball: 14
9/8/2015; 19,20,36,41,46; Mega Ball: 7
9/4/2015; 17,21,39,52,57; Mega Ball: 5
9/1/2015; 2,5,35,40,54; Mega Ball: 13
8/28/2015; 13,35,40,60,68; Mega Ball: 9
8/25/2015; 5,44,54,59,63; Mega Ball: 1
8/18/2015; 2,7,33,39,53; Mega Ball: 9
8/11/2015; 3,8,29,57,68; Mega Ball: 8
8/7/2015; 1,38,53,63,66; Mega Ball: 10
8/4/2015; 2,19,44,51,57; Mega Ball: 14
7/31/2015; 28,32,33,40,46; Mega Ball: 10
7/24/2015; 10,12,26,60,62; Mega Ball: 13
7/17/2015; 6,17,30,31,41; Mega Ball: 15
7/10/2015; 24,27,45,51,54; Mega Ball: 8
7/7/2015; 6,15,16,28,49; Mega Ball: 14
6/30/2015; 11,17,34,43,50; Mega Ball: 15
6/26/2015; 12,23,33,47,50; Mega Ball: 3
6/23/2015; 6,13,38,56,70; Mega Ball: 2
6/19/2015; 4,35,36,52,68; Mega Ball: 8
6/16/2015; 8,19,26,56,67; Mega Ball: 14
6/12/2015; 1,40,42,56,62; Mega Ball: 2
6/9/2015; 6,16,17,25,36; Mega Ball: 7
6/5/2015; 7,22,27,41,49; Mega Ball: 10
6/2/2015; 2,9,11,22,23; Mega Ball: 12
5/29/2015; 20,27,38,49,66; Mega Ball: 2
5/22/2015; 3,14,15,25,48; Mega Ball: 8
5/19/2015; 10,12,21,29,65; Mega Ball: 10
5/12/2015; 14,30,33,36,44; Mega Ball: 2
4/28/2015; 22,27,55,58,63; Mega Ball: 11
4/24/2015; 24,25,29,47,67; Mega Ball: 4
4/21/2015; 31,33,35,41,69; Mega Ball: 11
4/17/2015; 15,18,29,41,50; Mega Ball: 5
4/10/2015; 6,11,32,46,68; Mega Ball: 9
4/7/2015; 5,15,22,26,64; Mega Ball: 6
3/27/2015; 17,21,36,58,70; Mega Ball: 3
3/24/2015; 2,23,32,45,55; Mega Ball: 12
3/17/2015; 11,27,44,45,58; Mega Ball: 3
3/13/2015; 8,22,30,42,45; Mega Ball: 3
3/3/2015; 9,11,42,44,50; Mega Ball: 3
2/27/2015; 7,49,53,60,64; Mega Ball: 4
2/24/2015; 15,23,26,45,66; Mega Ball: 4
2/20/2015; 2,6,8,52,66; Mega Ball: 13
2/17/2015; 6,45,50,65,66; Mega Ball: 1
2/6/2015; 5,6,17,33,68; Mega Ball: 13
2/3/2015; 11,22,25,58,69; Mega Ball: 13
1/30/2015; 18,31,39,45,55; Mega Ball: 6
1/27/2015; 5,26,27,44,57; Mega Ball: 7
1/20/2015; 31,35,56,59,63; Mega Ball: 6
1/16/2015; 26,32,44,45,58; Mega Ball: 11
1/13/2015; 12,20,25,50,51; Mega Ball: 7
1/9/2015; 37,49,50,56,57; Mega Ball: 8
12/30/2014; 3,7,44,63,67; Mega Ball: 12
12/26/2014; 2,5,10,20,38; Mega Ball: 14
12/23/2014; 4,10,31,56,66; Mega Ball: 7
12/19/2014; 14,18,58,59,68; Mega Ball: 4
12/12/2014; 2,31,46,58,65; Mega Ball: 7
12/9/2014; 27,45,49,51,52; Mega Ball: 14
12/5/2014; 4,5,11,51,59; Mega Ball: 5
12/2/2014; 13,18,22,49,62; Mega Ball: 11
11/28/2014; 8,26,29,36,47; Mega Ball: 10
11/25/2014; 10,11,29,47,56; Mega Ball: 4
11/21/2014; 3,12,35,37,63; Mega Ball: 15
11/14/2014; 3,49,61,62,68; Mega Ball: 15
11/7/2014; 31,35,41,65,66; Mega Ball: 5
11/4/2014; 9,15,24,39,41; Mega Ball: 1
10/31/2014; 11,29,36,58,67; Mega Ball: 15
10/28/2014; 3,50,57,58,60; Mega Ball: 11
10/24/2014; 2,14,21,28,55; Mega Ball: 3
10/21/2014; 5,35,37,41,66; Mega Ball: 11
10/17/2014; 21,31,43,56,60; Mega Ball: 12
10/14/2014; 11,37,46,64,68; Mega Ball: 15
10/10/2014; 2,32,35,50,59; Mega Ball: 3
10/7/2014; 16,29,46,48,55; Mega Ball: 2
10/3/2014; 3,20,34,58,67; Mega Ball: 6
9/30/2014; 3,16,52,54,61; Mega Ball: 6
9/26/2014; 17,26,35,46,62; Mega Ball: 9
9/23/2014; 21,24,25,40,43; Mega Ball: 12
9/19/2014; 16,25,27,29,34; Mega Ball: 2
9/12/2014; 18,28,33,36,42; Mega Ball: 7
9/5/2014; 7,12,20,24,59; Mega Ball: 7
8/26/2014; 29,31,51,60,64; Mega Ball: 1
8/15/2014; 16,19,28,29,68; Mega Ball: 9
8/12/2014; 32,53,60,63,68; Mega Ball: 6
8/5/2014; 25,28,36,45,53; Mega Ball: 6
7/25/2014; 22,29,33,41,68; Mega Ball: 12
7/22/2014; 14,18,22,31,47; Mega Ball: 15
7/15/2014; 2,4,17,36,40; Mega Ball: 5
7/11/2014; 9,13,30,35,69; Mega Ball: 10
7/8/2014; 14,25,27,48,49; Mega Ball: 9
7/4/2014; 16,33,39,58,69; Mega Ball: 2
7/1/2014; 9,22,38,47,49; Mega Ball: 15
6/27/2014; 15,29,31,46,64; Mega Ball: 10
6/24/2014; 13,17,24,47,65; Mega Ball: 10
6/20/2014; 1,22,25,29,56; Mega Ball: 3
6/17/2014; 10,14,24,47,60; Mega Ball: 3
6/13/2014; 7,38,46,49,56; Mega Ball: 1
5/30/2014; 10,13,42,43,62; Mega Ball: 2
5/27/2014; 1,6,10,46,58; Mega Ball: 13
5/23/2014; 12,14,21,38,70; Mega Ball: 15
5/20/2014; 10,40,63,64,69; Mega Ball: 7
5/16/2014; 13,14,16,50,56; Mega Ball: 11
5/9/2014; 10,28,39,51,59; Mega Ball: 14
5/6/2014; 18,20,27,48,51; Mega Ball: 5
5/2/2014; 1,18,26,35,40; Mega Ball: 13
4/29/2014; 7,43,59,61,66; Mega Ball: 3
4/25/2014; 3,11,18,20,66; Mega Ball: 9
4/22/2014; 2,18,19,49,50; Mega Ball: 1
4/18/2014; 18,25,38,45,63; Mega Ball: 9
4/15/2014; 4,39,46,47,70; Mega Ball: 13
4/11/2014; 3,42,44,47,57; Mega Ball: 8
4/4/2014; 1,10,15,41,54; Mega Ball: 9
3/21/2014; 2,23,30,35,53; Mega Ball: 10
3/18/2014; 11,19,24,33,51; Mega Ball: 7
3/14/2014; 7,20,40,54,69; Mega Ball: 12
3/11/2014; 9,14,56,57,69; Mega Ball: 10
3/7/2014; 11,13,51,57,69; Mega Ball: 1
3/4/2014; 10,29,31,35,45; Mega Ball: 10
2/28/2014; 3,31,50,58,59; Mega Ball: 6
2/25/2014; 12,18,25,35,66; Mega Ball: 15
2/21/2014; 23,29,32,45,46; Mega Ball: 15
2/18/2014; 23,29,31,37,70; Mega Ball: 14
2/7/2014; 11,21,23,35,64; Mega Ball: 10
1/31/2014; 3,9,13,47,52; Mega Ball: 8
1/28/2014; 7,16,28,53,60; Mega Ball: 2
1/24/2014; 22,45,46,47,65; Mega Ball: 10
1/21/2014; 8,23,33,45,52; Mega Ball: 4
1/17/2014; 1,10,26,31,51; Mega Ball: 11
1/14/2014; 4,23,26,62,69; Mega Ball: 13
1/10/2014; 8,28,36,37,57; Mega Ball: 8
1/7/2014; 13,34,56,62,64; Mega Ball: 6
1/3/2014; 22,24,25,40,70; Mega Ball: 5
12/31/2013; 8,12,34,52,58; Mega Ball: 8
12/27/2013; 4,15,35,48,49; Mega Ball: 11
12/20/2013; 3,4,31,49,57; Mega Ball: 6
12/17/2013; 8,14,17,20,39; Mega Ball: 7
12/13/2013; 19,24,26,27,70; Mega Ball: 12
12/10/2013; 5,12,22,41,65; Mega Ball: 13
12/6/2013; 11,29,44,63,64; Mega Ball: 3
12/3/2013; 7,12,41,44,59; Mega Ball: 3
11/29/2013; 9,41,43,47,57; Mega Ball: 5
11/22/2013; 17,23,35,36,44; Mega Ball: 8
11/19/2013; 14,15,29,49,63; Mega Ball: 2
11/15/2013; 25,44,49,54,63; Mega Ball: 8
11/8/2013; 41,42,51,57,65; Mega Ball: 7
11/1/2013; 32,35,49,62,67; Mega Ball: 1
10/29/2013; 20,33,50,53,54; Mega Ball: 7
10/25/2013; 6,16,45,54,60; Mega Ball: 15
10/18/2013; 5,20,45,48,56; Mega Ball: 1
10/15/2013; 4,23,30,43,50; Mega Ball: 11
10/8/2013; 6,15,19,23,40; Mega Ball: 5
10/4/2013; 4,16,24,25,44; Mega Ball: 5
10/1/2013; 7,10,30,37,53; Mega Ball: 1
9/17/2013; 6,15,27,31,39; Mega Ball: 25
9/13/2013; 9,22,28,48,54; Mega Ball: 8
9/10/2013; 2,12,18,54,56; Mega Ball: 1
8/23/2013; 1,9,17,20,53; Mega Ball: 14
8/9/2013; 11,20,30,34,38; Mega Ball: 12
8/2/2013; 8,21,23,25,39; Mega Ball: 4
7/16/2013; 10,14,21,40,53; Mega Ball: 20
7/12/2013; 4,5,25,27,51; Mega Ball: 10
7/9/2013; 3,21,43,45,48; Mega Ball: 14
6/25/2013; 3,5,28,33,51; Mega Ball: 16
6/21/2013; 3,14,17,40,50; Mega Ball: 3
6/14/2013; 2,5,31,33,34; Mega Ball: 20
6/7/2013; 1,10,37,48,55; Mega Ball: 21
6/4/2013; 10,11,12,20,55; Mega Ball: 19
5/21/2013; 2,15,17,48,55; Mega Ball: 11
4/23/2013; 9,21,22,32,50; Mega Ball: 10
4/9/2013; 17,30,41,48,54; Mega Ball: 13
4/5/2013; 8,15,23,36,41; Mega Ball: 5
3/29/2013; 25,31,36,46,53; Mega Ball: 21
3/15/2013; 4,8,17,22,32; Mega Ball: 8
3/1/2013; 17,30,38,43,51; Mega Ball: 20
2/26/2013; 6,7,13,15,43; Mega Ball: 7
2/8/2013; 6,15,20,39,50; Mega Ball: 5
2/1/2013; 1,30,32,40,41; Mega Ball: 17
1/29/2013; 8,12,27,46,47; Mega Ball: 6
1/25/2013; 11,12,17,31,48; Mega Ball: 1
1/22/2013; 7,11,16,39,54; Mega Ball: 13
1/18/2013; 8,18,25,42,49; Mega Ball: 14
1/15/2013; 1,6,12,19,41; Mega Ball: 14
1/11/2013; 24,29,30,34,56; Mega Ball: 1
1/8/2013; 3,20,21,38,42; Mega Ball: 19
12/21/2012; 3,18,32,41,56; Mega Ball: 19
12/18/2012; 1,6,7,18,29; Mega Ball: 16
12/11/2012; 39,44,51,52,54; Mega Ball: 13
12/7/2012; 7,43,44,51,56; Mega Ball: 4
11/27/2012; 5,12,26,42,49; Mega Ball: 24
11/9/2012; 18,22,33,35,40; Mega Ball: 11
11/6/2012; 3,5,13,32,35; Mega Ball: 6
11/2/2012; 4,18,22,38,44; Mega Ball: 24
10/23/2012; 1,17,42,46,55; Mega Ball: 1
10/12/2012; 6,10,24,26,42; Mega Ball: 15
10/9/2012; 6,15,16,22,37; Mega Ball: 3
10/5/2012; 8,9,16,32,39; Mega Ball: 15
10/2/2012; 10,11,20,42,55; Mega Ball: 9
9/14/2012; 16,17,21,40,51; Mega Ball: 20
9/11/2012; 5,11,20,33,36; Mega Ball: 11
9/4/2012; 16,32,39,41,53; Mega Ball: 16
8/17/2012; 8,20,24,35,56; Mega Ball: 24
8/10/2012; 10,18,36,38,44; Mega Ball: 8
8/7/2012; 30,32,33,42,48; Mega Ball: 7
8/3/2012; 2,10,13,38,46; Mega Ball: 2
7/24/2012; 5,9,38,46,51; Mega Ball: 5
7/20/2012; 2,44,48,50,52; Mega Ball: 3
7/17/2012; 1,13,21,49,55; Mega Ball: 17
7/10/2012; 3,11,19,23,36; Mega Ball: 21
7/6/2012; 20,23,28,35,39; Mega Ball: 21
6/26/2012; 3,16,23,35,36; Mega Ball: 20
6/22/2012; 10,16,19,32,36; Mega Ball: 13
6/19/2012; 11,21,27,30,53; Mega Ball: 11
6/15/2012; 8,12,18,30,40; Mega Ball: 4
6/8/2012; 4,9,34,40,48; Mega Ball: 25
6/5/2012; 37,39,42,53,55; Mega Ball: 22
5/25/2012; 9,15,21,40,54; Mega Ball: 11
5/22/2012; 10,14,35,43,52; Mega Ball: 16
5/18/2012; 3,11,22,34,49; Mega Ball: 1
